ID,착과량(int)
TEST_0576,330.0
TEST_0577,320.0
TEST_0578,781.0
TEST_0579,231.0
TEST_0580,13.0
TEST_0581,498.0
TEST_0582,749.0
TEST_0583,143.0
TEST_0584,114.0
TEST_0585,273.0
TEST_0586,233.0
TEST_0587,143.0
TEST_0588,648.0
TEST_0589,377.0
TEST_0590,286.0
TEST_0591,285.0
TEST_0592,317.0
TEST_0593,668.0
TEST_0594,499.0
TEST_0595,249.0
TEST_0596,566.0
TEST_0597,44.0
TEST_0598,475.0
TEST_0599,296.0
TEST_0600,312.0
TEST_0601,252.0
TEST_0602,262.0
TEST_0603,678.0
TEST_0604,597.0
TEST_0605,362.0
TEST_0606,141.0
TEST_0607,197.0
TEST_0608,494.0
TEST_0609,781.0
TEST_0610,273.0
TEST_0611,266.0
TEST_0612,347.0
TEST_0613,493.0
TEST_0614,421.0
TEST_0615,241.0
TEST_0616,766.0
TEST_0617,641.0
TEST_0618,491.0
TEST_0619,60.0
TEST_0620,678.0
TEST_0621,259.0
TEST_0622,749.0
TEST_0623,47.0
TEST_0624,183.0
TEST_0625,293.0
TEST_0626,62.0
TEST_0627,450.0
TEST_0628,157.0
TEST_0629,650.0
TEST_0630,514.0
TEST_0631,241.0
TEST_0632,627.0
TEST_0633,287.0
TEST_0634,295.0
TEST_0635,749.0
TEST_0636,598.0
TEST_0637,351.0
TEST_0638,322.0
TEST_0639,726.0
TEST_0640,62.0
TEST_0641,345.0
TEST_0642,309.0
TEST_0643,717.0
TEST_0644,736.0
TEST_0645,133.0
TEST_0646,354.0
TEST_0647,9.0
TEST_0648,701.0
TEST_0649,568.0
TEST_0650,687.0
TEST_0651,491.0
TEST_0652,644.0
TEST_0653,427.0
TEST_0654,60.0
TEST_0655,123.0
TEST_0656,121.0
TEST_0657,648.0
TEST_0658,326.0
TEST_0659,342.0
TEST_0660,781.0
TEST_0661,504.0
TEST_0662,241.0
TEST_0663,127.0
TEST_0664,380.0
TEST_0665,199.0
TEST_0666,593.0
TEST_0667,669.0
TEST_0668,583.0
TEST_0669,66.0
TEST_0670,661.0
TEST_0671,199.0
TEST_0672,233.0
TEST_0673,127.0
TEST_0674,129.0
TEST_0675,177.0
TEST_0676,423.0
TEST_0677,372.0
TEST_0678,775.0
TEST_0679,571.0
TEST_0680,79.0
TEST_0681,468.0
TEST_0682,571.0
TEST_0683,197.0
TEST_0684,475.0
TEST_0685,636.0
TEST_0686,578.0
TEST_0687,65.0
TEST_0688,470.0
TEST_0689,491.0
TEST_0690,476.0
TEST_0691,452.0
TEST_0692,276.0
TEST_0693,352.0
TEST_0694,143.0
TEST_0695,483.0
TEST_0696,304.0
TEST_0697,412.0
TEST_0698,231.0
TEST_0699,661.0
TEST_0700,578.0
TEST_0701,5.0
TEST_0702,84.0
TEST_0703,358.0
TEST_0704,407.0
TEST_0705,173.0
TEST_0706,520.0
TEST_0707,571.0
TEST_0708,485.0
TEST_0709,308.0
TEST_0710,116.0
TEST_0711,506.0
TEST_0712,44.0
TEST_0713,690.0
TEST_0714,584.0
TEST_0715,155.0
TEST_0716,313.0
TEST_0717,594.0
TEST_0718,232.0
TEST_0719,330.0
TEST_0720,792.0
TEST_0721,177.0
TEST_0722,368.0
TEST_0723,276.0
TEST_0724,29.0
TEST_0725,463.0
TEST_0726,410.0
TEST_0727,737.0
TEST_0728,426.0
TEST_0729,249.0
TEST_0730,708.0
TEST_0731,145.0
TEST_0732,797.0
TEST_0733,264.0
TEST_0734,535.0
TEST_0735,100.0
TEST_0736,620.0
TEST_0737,606.0
TEST_0738,151.0
TEST_0739,648.0
TEST_0740,106.0
TEST_0741,311.0
TEST_0742,7.0
TEST_0743,62.0
TEST_0744,590.0
TEST_0745,679.0
TEST_0746,204.0
TEST_0747,646.0
TEST_0748,595.0
TEST_0749,252.0
TEST_0750,118.0
TEST_0751,629.0
TEST_0752,568.0
TEST_0753,400.0
TEST_0754,592.0
TEST_0755,259.0
TEST_0756,175.0
TEST_0757,157.0
TEST_0758,410.0
TEST_0759,3.0
TEST_0760,143.0
TEST_0761,222.0
TEST_0762,649.0
TEST_0763,489.0
TEST_0764,692.0
TEST_0765,372.0
TEST_0766,184.0
TEST_0767,346.0
TEST_0768,589.0
TEST_0769,758.0
TEST_0770,598.0
TEST_0771,598.0
TEST_0772,392.0
TEST_0773,564.0
TEST_0774,273.0
TEST_0775,119.0
TEST_0776,366.0
TEST_0777,673.0
TEST_0778,157.0
TEST_0779,407.0
TEST_0780,499.0
TEST_0781,262.0
TEST_0782,694.0
TEST_0783,427.0
TEST_0784,284.0
TEST_0785,57.0
TEST_0786,215.0
TEST_0787,249.0
TEST_0788,524.0
TEST_0789,48.0
TEST_0790,152.0
TEST_0791,597.0
TEST_0792,278.0
TEST_0793,345.0
TEST_0794,753.0
TEST_0795,151.0
TEST_0796,151.0
TEST_0797,490.0
TEST_0798,44.0
TEST_0799,363.0
TEST_0800,226.0
TEST_0801,265.0
TEST_0802,524.0
TEST_0803,401.0
TEST_0804,125.0
TEST_0805,679.0
TEST_0806,751.0
TEST_0807,357.0
TEST_0808,508.0
TEST_0809,561.0
TEST_0810,267.0
TEST_0811,634.0
TEST_0812,726.0
TEST_0813,216.0
TEST_0814,701.0
TEST_0815,511.0
TEST_0816,313.0
TEST_0817,389.0
TEST_0818,215.0
TEST_0819,367.0
TEST_0820,616.0
TEST_0821,762.0
TEST_0822,286.0
TEST_0823,49.0
TEST_0824,759.0
TEST_0825,692.0
TEST_0826,678.0
TEST_0827,210.0
TEST_0828,273.0
TEST_0829,358.0
TEST_0830,159.0
TEST_0831,654.0
TEST_0832,723.0
TEST_0833,114.0
TEST_0834,545.0
TEST_0835,535.0
TEST_0836,79.0
TEST_0837,569.0
TEST_0838,399.0
TEST_0839,580.0
TEST_0840,662.0
TEST_0841,303.0
TEST_0842,670.0
TEST_0843,270.0
TEST_0844,396.0
TEST_0845,231.0
TEST_0846,690.0
TEST_0847,561.0
TEST_0848,222.0
TEST_0849,162.0
TEST_0850,76.0
TEST_0851,503.0
TEST_0852,260.0
TEST_0853,265.0
TEST_0854,649.0
TEST_0855,762.0
TEST_0856,611.0
TEST_0857,60.0
TEST_0858,267.0
TEST_0859,730.0
TEST_0860,613.0
TEST_0861,392.0
TEST_0862,689.0
TEST_0863,666.0
TEST_0864,107.0
TEST_0865,623.0
TEST_0866,135.0
TEST_0867,469.0
TEST_0868,389.0
TEST_0869,632.0
TEST_0870,438.0
TEST_0871,731.0
TEST_0872,785.0
TEST_0873,702.0
TEST_0874,212.0
TEST_0875,723.0
TEST_0876,599.0
TEST_0877,397.0
TEST_0878,201.0
TEST_0879,56.0
TEST_0880,548.0
TEST_0881,173.0
TEST_0882,219.0
TEST_0883,678.0
TEST_0884,498.0
TEST_0885,391.0
TEST_0886,362.0
TEST_0887,150.0
TEST_0888,319.0
TEST_0889,676.0
TEST_0890,494.0
TEST_0891,178.0
TEST_0892,656.0
TEST_0893,527.0
TEST_0894,257.0
TEST_0895,727.0
TEST_0896,499.0
TEST_0897,423.0
TEST_0898,793.0
TEST_0899,589.0
TEST_0900,630.0
TEST_0901,560.0
TEST_0902,720.0
TEST_0903,67.0
TEST_0904,611.0
TEST_0905,529.0
TEST_0906,3.0
TEST_0907,7.0
TEST_0908,187.0
TEST_0909,13.0
TEST_0910,674.0
TEST_0911,144.0
TEST_0912,576.0
TEST_0913,205.0
TEST_0914,231.0
TEST_0915,680.0
TEST_0916,383.0
TEST_0917,184.0
TEST_0918,188.0
TEST_0919,726.0
TEST_0920,470.0
TEST_0921,303.0
TEST_0922,5.0
TEST_0923,701.0
TEST_0924,425.0
TEST_0925,352.0
TEST_0926,368.0
TEST_0927,252.0
TEST_0928,418.0
TEST_0929,678.0
TEST_0930,785.0
TEST_0931,166.0
TEST_0932,694.0
TEST_0933,356.0
TEST_0934,471.0
TEST_0935,278.0
TEST_0936,124.0
TEST_0937,151.0
TEST_0938,159.0
TEST_0939,146.0
TEST_0940,235.0
TEST_0941,168.0
TEST_0942,103.0
TEST_0943,527.0
TEST_0944,262.0
TEST_0945,648.0
TEST_0946,145.0
TEST_0947,751.0
TEST_0948,297.0
TEST_0949,401.0
TEST_0950,397.0
TEST_0951,614.0
TEST_0952,119.0
TEST_0953,469.0
TEST_0954,330.0
TEST_0955,674.0
TEST_0956,799.0
TEST_0957,107.0
TEST_0958,440.0
TEST_0959,590.0
TEST_0960,159.0
TEST_0961,318.0
TEST_0962,495.0
TEST_0963,28.0
TEST_0964,470.0
TEST_0965,163.0
TEST_0966,382.0
TEST_0967,316.0
TEST_0968,568.0
TEST_0969,322.0
TEST_0970,3.0
TEST_0971,599.0
TEST_0972,286.0
TEST_0973,466.0
TEST_0974,354.0
TEST_0975,656.0
TEST_0976,508.0
TEST_0977,250.0
TEST_0978,296.0
TEST_0979,261.0
TEST_0980,247.0
TEST_0981,175.0
TEST_0982,28.0
TEST_0983,376.0
TEST_0984,165.0
TEST_0985,614.0
TEST_0986,776.0
TEST_0987,14.0
TEST_0988,267.0
TEST_0989,643.0
TEST_0990,408.0
TEST_0991,498.0
TEST_0992,294.0
TEST_0993,781.0
TEST_0994,407.0
TEST_0995,434.0
TEST_0996,133.0
TEST_0997,784.0
TEST_0998,355.0
TEST_0999,608.0
TEST_1000,531.0
TEST_1001,545.0
TEST_1002,782.0
TEST_1003,691.0
TEST_1004,245.0
TEST_1005,485.0
TEST_1006,296.0
TEST_1007,778.0
TEST_1008,424.0
TEST_1009,788.0
TEST_1010,303.0
TEST_1011,519.0
TEST_1012,598.0
TEST_1013,534.0
TEST_1014,392.0
TEST_1015,296.0
TEST_1016,478.0
TEST_1017,685.0
TEST_1018,457.0
TEST_1019,566.0
TEST_1020,187.0
TEST_1021,354.0
TEST_1022,389.0
TEST_1023,107.0
TEST_1024,150.0
TEST_1025,438.0
TEST_1026,610.0
TEST_1027,210.0
TEST_1028,770.0
TEST_1029,5.0
TEST_1030,493.0
TEST_1031,609.0
TEST_1032,100.0
TEST_1033,721.0
TEST_1034,686.0
TEST_1035,577.0
TEST_1036,674.0
TEST_1037,501.0
TEST_1038,371.0
TEST_1039,231.0
TEST_1040,500.0
TEST_1041,640.0
TEST_1042,376.0
TEST_1043,303.0
TEST_1044,22.0
TEST_1045,442.0
TEST_1046,326.0
TEST_1047,347.0
TEST_1048,175.0
TEST_1049,173.0
TEST_1050,790.0
TEST_1051,259.0
TEST_1052,557.0
TEST_1053,361.0
TEST_1054,539.0
TEST_1055,375.0
TEST_1056,501.0
TEST_1057,345.0
TEST_1058,576.0
TEST_1059,73.0
TEST_1060,781.0
TEST_1061,526.0
TEST_1062,300.0
TEST_1063,718.0
TEST_1064,657.0
TEST_1065,671.0
TEST_1066,501.0
TEST_1067,438.0
TEST_1068,186.0
TEST_1069,418.0
TEST_1070,108.0
TEST_1071,749.0
TEST_1072,133.0
TEST_1073,369.0
TEST_1074,300.0
TEST_1075,100.0
TEST_1076,522.0
TEST_1077,140.0
TEST_1078,546.0
TEST_1079,284.0
TEST_1080,757.0
TEST_1081,544.0
TEST_1082,40.0
TEST_1083,683.0
TEST_1084,602.0
TEST_1085,522.0
TEST_1086,357.0
TEST_1087,308.0
TEST_1088,426.0
TEST_1089,46.0
TEST_1090,394.0
TEST_1091,267.0
TEST_1092,486.0
TEST_1093,197.0
TEST_1094,585.0
TEST_1095,186.0
TEST_1096,87.0
TEST_1097,731.0
TEST_1098,761.0
TEST_1099,225.0
TEST_1100,347.0
TEST_1101,53.0
TEST_1102,671.0
TEST_1103,221.0
TEST_1104,175.0
TEST_1105,797.0
TEST_1106,179.0
TEST_1107,662.0
TEST_1108,549.0
TEST_1109,354.0
TEST_1110,503.0
TEST_1111,502.0
TEST_1112,455.0
TEST_1113,696.0
TEST_1114,512.0
TEST_1115,345.0
TEST_1116,474.0
TEST_1117,673.0
TEST_1118,222.0
TEST_1119,695.0
TEST_1120,111.0
TEST_1121,197.0
TEST_1122,181.0
TEST_1123,502.0
TEST_1124,154.0
TEST_1125,322.0
TEST_1126,535.0
TEST_1127,196.0
TEST_1128,345.0
TEST_1129,758.0
TEST_1130,627.0
TEST_1131,567.0
TEST_1132,24.0
TEST_1133,631.0
TEST_1134,564.0
TEST_1135,197.0
TEST_1136,389.0
TEST_1137,779.0
TEST_1138,397.0
TEST_1139,566.0
TEST_1140,449.0
TEST_1141,455.0
TEST_1142,169.0
TEST_1143,535.0
TEST_1144,269.0
TEST_1145,696.0
TEST_1146,356.0
TEST_1147,191.0
TEST_1148,312.0
TEST_1149,194.0
TEST_1150,114.0
TEST_1151,306.0
TEST_1152,224.0
TEST_1153,563.0
TEST_1154,332.0
TEST_1155,222.0
TEST_1156,649.0
TEST_1157,494.0
TEST_1158,153.0
TEST_1159,491.0
TEST_1160,157.0
TEST_1161,66.0
TEST_1162,686.0
TEST_1163,430.0
TEST_1164,197.0
TEST_1165,739.0
TEST_1166,582.0
TEST_1167,259.0
TEST_1168,678.0
TEST_1169,195.0
TEST_1170,539.0
TEST_1171,572.0
TEST_1172,416.0
TEST_1173,248.0
TEST_1174,788.0
TEST_1175,519.0
TEST_1176,181.0
TEST_1177,3.0
TEST_1178,129.0
TEST_1179,430.0
TEST_1180,70.0
TEST_1181,631.0
TEST_1182,425.0
TEST_1183,442.0
TEST_1184,736.0
TEST_1185,300.0
TEST_1186,44.0
TEST_1187,36.0
TEST_1188,656.0
TEST_1189,678.0
TEST_1190,577.0
TEST_1191,242.0
TEST_1192,647.0
TEST_1193,782.0
TEST_1194,242.0
TEST_1195,329.0
TEST_1196,741.0
TEST_1197,87.0
TEST_1198,475.0
TEST_1199,470.0
TEST_1200,329.0
TEST_1201,264.0
TEST_1202,487.0
TEST_1203,569.0
TEST_1204,568.0
TEST_1205,271.0
TEST_1206,629.0
TEST_1207,208.0
TEST_1208,127.0
TEST_1209,407.0
TEST_1210,621.0
TEST_1211,273.0
TEST_1212,674.0
TEST_1213,758.0
TEST_1214,300.0
TEST_1215,366.0
TEST_1216,236.0
TEST_1217,354.0
TEST_1218,155.0
TEST_1219,231.0
TEST_1220,242.0
TEST_1221,31.0
TEST_1222,300.0
TEST_1223,440.0
TEST_1224,643.0
TEST_1225,142.0
TEST_1226,48.0
TEST_1227,492.0
TEST_1228,322.0
TEST_1229,20.0
TEST_1230,655.0
TEST_1231,265.0
TEST_1232,718.0
TEST_1233,739.0
TEST_1234,180.0
TEST_1235,199.0
TEST_1236,611.0
TEST_1237,286.0
TEST_1238,620.0
TEST_1239,273.0
TEST_1240,573.0
TEST_1241,613.0
TEST_1242,355.0
TEST_1243,178.0
TEST_1244,686.0
TEST_1245,721.0
TEST_1246,384.0
TEST_1247,244.0
TEST_1248,450.0
TEST_1249,751.0
TEST_1250,278.0
TEST_1251,671.0
TEST_1252,40.0
TEST_1253,265.0
TEST_1254,125.0
TEST_1255,434.0
TEST_1256,7.0
TEST_1257,566.0
TEST_1258,264.0
TEST_1259,125.0
TEST_1260,351.0
TEST_1261,644.0
TEST_1262,163.0
TEST_1263,76.0
TEST_1264,518.0
TEST_1265,44.0
TEST_1266,121.0
TEST_1267,501.0
TEST_1268,668.0
TEST_1269,428.0
